frame,xmin,xmax,ymin,ymax,class_id
0011_00000176.jpg,129,184,84,129,11
0011_00000173.jpg,131,186,83,128,11
0011_00000092.jpg,101,156,88,131,11
0011_00000186.jpg,64,117,60,121,11
0011_00000136.jpg,140,190,81,129,11
0011_00000094.jpg,89,144,84,127,11
0011_00000157.jpg,145,200,84,129,11
0011_00000041.jpg,105,156,77,120,11
0011_00000026.jpg,97,160,61,113,11
0011_00000139.jpg,140,190,81,129,11
0011_00000118.jpg,127,171,87,135,11
0011_00000070.jpg,99,150,77,120,11
0011_00000162.jpg,144,199,83,128,11
0011_00000021.jpg,91,163,49,111,11
0011_00000122.jpg,125,175,87,135,11
0011_00000148.jpg,144,194,79,127,11
0011_00000057.jpg,101,152,81,124,11
0011_00000158.jpg,144,199,81,127,11
0011_00000030.jpg,97,160,66,119,11
0011_00000128.jpg,139,188,83,131,11
0011_00000167.jpg,140,195,81,127,11
0011_00000171.jpg,133,188,83,128,11
0011_00000039.jpg,107,158,79,121,11
0011_00000056.jpg,100,151,80,123,11
0011_00000191.jpg,76,156,40,120,11
0011_00000019.jpg,87,163,48,112,11
0011_00000193.jpg,52,107,61,112,11
0011_00000105.jpg,85,125,111,159,11
0011_00000110.jpg,91,131,107,155,11
0011_00000017.jpg,87,163,44,108,11
0011_00000129.jpg,141,191,81,129,11
0011_00000189.jpg,81,162,44,124,11
0011_00000053.jpg,103,154,81,124,11
0011_00000044.jpg,107,158,76,119,11
0011_00000020.jpg,88,160,49,111,11
0011_00000000.jpg,93,170,45,109,11
0011_00000076.jpg,99,150,77,120,11
0011_00000131.jpg,140,190,80,128,11
0011_00000064.jpg,99,150,79,121,11
0011_00000095.jpg,88,143,113,156,11
0011_00000086.jpg,97,148,77,120,11
0011_00000091.jpg,107,162,85,128,11
0011_00000068.jpg,99,150,80,123,11
0011_00000067.jpg,97,148,79,121,11
0011_00000182.jpg,120,175,87,132,11
0011_00000137.jpg,137,187,80,128,11
0011_00000043.jpg,105,156,79,121,11
0011_00000123.jpg,133,183,87,135,11
0011_00000178.jpg,125,180,87,132,11
0011_00000085.jpg,97,148,77,120,11
0011_00000152.jpg,144,199,83,128,11
0011_00000120.jpg,121,171,88,136,11
0011_00000036.jpg,101,158,72,120,11
0011_00000140.jpg,139,188,77,125,11
0011_00000143.jpg,144,194,76,124,11
0011_00000089.jpg,112,167,85,128,11
0011_00000042.jpg,105,156,79,121,11
0011_00000051.jpg,101,152,80,123,11
0011_00000035.jpg,101,158,72,120,11
0011_00000065.jpg,99,150,79,121,11
0011_00000147.jpg,143,192,79,127,11
0011_00000061.jpg,100,151,80,123,11
0011_00000009.jpg,88,164,46,111,11
0011_00000050.jpg,103,154,83,125,11
0011_00000004.jpg,92,168,48,112,11
0011_00000177.jpg,127,182,85,131,11
0011_00000069.jpg,97,148,79,121,11
0011_00000088.jpg,113,168,87,129,11
0011_00000151.jpg,141,196,81,127,11
0011_00000084.jpg,96,147,77,120,11
0011_00000033.jpg,101,158,69,117,11
0011_00000078.jpg,99,150,77,120,11
0011_00000185.jpg,62,117,180,251,11
0011_00000016.jpg,89,166,45,109,11
0011_00000090.jpg,112,167,88,131,11
0011_00000098.jpg,88,143,150,198,11
0011_00000107.jpg,88,128,112,160,11
0011_00000022.jpg,93,163,54,112,11
0011_00000133.jpg,143,192,83,131,11
0011_00000100.jpg,95,150,158,208,11
0011_00000027.jpg,96,159,62,115,11
0011_00000145.jpg,145,195,79,127,11
0011_00000014.jpg,89,166,44,108,11
0011_00000109.jpg,88,128,108,156,11
0011_00000115.jpg,111,155,92,140,11
0011_00000071.jpg,97,148,77,120,11
0011_00000153.jpg,145,200,81,127,11
0011_00000103.jpg,93,143,141,194,11
0011_00000066.jpg,99,150,80,123,11
0011_00000029.jpg,96,159,65,117,11
0011_00000074.jpg,99,150,80,123,11
0011_00000081.jpg,99,150,76,119,11
0011_00000046.jpg,105,156,79,121,11
0011_00000062.jpg,100,151,81,124,11
0011_00000155.jpg,143,198,81,127,11
0011_00000038.jpg,104,158,77,123,11
0011_00000028.jpg,96,159,64,116,11
0011_00000159.jpg,143,198,83,128,11
0011_00000096.jpg,80,135,119,167,11
0011_00000058.jpg,100,151,79,121,11
0011_00000031.jpg,97,160,68,120,11
0011_00000023.jpg,92,162,56,113,11
0011_00000059.jpg,101,152,80,123,11
0011_00000156.jpg,141,196,84,129,11
0011_00000116.jpg,120,164,91,139,11
0011_00000006.jpg,91,167,46,111,11
0011_00000161.jpg,145,200,81,127,11
0011_00000181.jpg,121,176,87,132,11
0011_00000099.jpg,93,148,150,198,11
0011_00000149.jpg,143,198,79,124,11
0011_00000082.jpg,99,150,76,119,11
0011_00000012.jpg,88,164,45,109,11
0011_00000163.jpg,143,198,81,127,11
0011_00000106.jpg,87,127,111,159,11
0011_00000104.jpg,84,133,112,164,11
0011_00000174.jpg,131,186,84,129,11
0011_00000175.jpg,132,187,84,129,11
