frame,xmin,xmax,ymin,ymax,class_id
0008_00000023.jpg,183,251,54,148,8
0008_00000073.jpg,60,133,58,123,8
0008_00000009.jpg,54,113,52,109,8
0008_00000046.jpg,121,164,33,88,8
0008_00000019.jpg,54,113,58,116,8
0008_00000057.jpg,119,194,4,116,8
0008_00000056.jpg,139,179,107,156,8
0008_00000059.jpg,154,208,89,154,8
0008_00000005.jpg,54,113,48,105,8
0008_00000020.jpg,150,210,75,148,8
0008_00000081.jpg,156,206,69,133,8
0008_00000021.jpg,128,194,42,132,8
0008_00000061.jpg,144,199,61,129,8
0008_00000067.jpg,133,196,49,123,8
0008_00000000.jpg,60,119,46,104,8
0008_00000069.jpg,84,141,68,137,8
0008_00000087.jpg,148,207,66,144,8
0008_00000077.jpg,158,204,64,125,8
0008_00000015.jpg,57,116,54,112,8
0008_00000036.jpg,64,105,87,151,8
0008_00000079.jpg,160,207,48,109,8
0008_00000058.jpg,155,210,97,156,8
0008_00000049.jpg,117,166,30,85,8
0008_00000022.jpg,166,231,89,179,8
0008_00000026.jpg,109,170,20,87,8
0008_00000017.jpg,53,112,54,112,8
0008_00000070.jpg,25,89,119,179,8
0008_00000034.jpg,105,163,154,222,8
0008_00000062.jpg,139,191,57,123,8
0008_00000044.jpg,133,187,28,88,8
0008_00000083.jpg,22,120,60,137,8
0008_00000068.jpg,135,198,70,144,8
0008_00000076.jpg,152,202,62,127,8
0008_00000001.jpg,58,117,48,105,8
0008_00000004.jpg,56,115,50,108,8
0008_00000035.jpg,69,109,84,147,8
0008_00000029.jpg,111,172,48,124,8
0008_00000038.jpg,104,159,70,132,8
0008_00000030.jpg,105,167,48,124,8
0008_00000078.jpg,155,202,66,128,8
0008_00000012.jpg,53,112,52,109,8
0008_00000002.jpg,56,115,46,104,8
0008_00000084.jpg,115,176,34,113,8
0008_00000066.jpg,143,206,44,117,8
0008_00000010.jpg,53,112,50,108,8
0008_00000082.jpg,148,198,73,137,8
0008_00000075.jpg,24,101,60,127,8
0008_00000037.jpg,60,101,95,159,8
0008_00000043.jpg,148,203,45,111,8
0008_00000051.jpg,115,154,56,109,8
0008_00000008.jpg,52,111,49,107,8
0008_00000065.jpg,137,196,44,117,8
0008_00000052.jpg,101,154,29,100,8
0008_00000033.jpg,128,178,53,111,8
0008_00000025.jpg,159,237,33,127,8
0008_00000063.jpg,140,192,57,123,8
0008_00000088.jpg,132,291,12,231,8
0008_00000013.jpg,56,115,53,111,8
0008_00000003.jpg,57,116,48,105,8
0008_00000027.jpg,123,183,42,119,8
0008_00000031.jpg,117,167,65,123,8
0008_00000039.jpg,105,155,58,119,8
0008_00000171.jpg,81,249,17,111,8
0008_00000116.jpg,132,263,36,148,8
0008_00000125.jpg,20,87,13,81,8
0008_00000129.jpg,34,108,180,274,8
0008_00000175.jpg,92,152,32,95,8
0008_00000092.jpg,38,263,53,247,8
0008_00000170.jpg,20,105,57,147,8
0008_00000177.jpg,69,154,24,131,8
0008_00000159.jpg,111,200,72,168,8
0008_00000161.jpg,166,281,10,107,8
0008_00000141.jpg,215,293,50,168,8
0008_00000099.jpg,87,191,34,202,8
0008_00000094.jpg,116,215,17,112,8
0008_00000144.jpg,147,203,45,88,8
0008_00000156.jpg,9,152,49,160,8
0008_00000089.jpg,40,216,30,144,8
0008_00000090.jpg,85,183,29,85,8
0008_00000115.jpg,57,235,49,254,8
0008_00000113.jpg,136,273,22,166,8
0008_00000157.jpg,6,66,57,184,8
0008_00000102.jpg,9,239,8,180,8
0008_00000131.jpg,30,188,9,202,8
0008_00000150.jpg,152,251,108,233,8
0008_00000176.jpg,105,152,121,163,8
0008_00000146.jpg,76,164,16,96,8
0008_00000124.jpg,54,251,37,191,8
0008_00000163.jpg,107,191,60,115,8
0008_00000167.jpg,194,287,66,164,8
0008_00000149.jpg,227,294,6,57,8
0008_00000100.jpg,40,143,42,180,8
0008_00000134.jpg,120,195,10,56,8
0008_00000127.jpg,40,163,56,158,8
0008_00000111.jpg,87,235,21,198,8
0008_00000117.jpg,44,203,10,234,8
0008_00000151.jpg,92,145,24,73,8
0008_00000120.jpg,64,204,9,174,8
0008_00000109.jpg,14,120,33,170,8
0008_00000135.jpg,50,258,30,212,8
0008_00000114.jpg,61,263,41,255,8
0008_00000162.jpg,88,195,20,107,8
0008_00000101.jpg,80,238,22,267,8
0008_00000174.jpg,9,92,13,112,8
0008_00000108.jpg,80,208,52,190,8
0008_00000138.jpg,154,215,28,97,8
0008_00000168.jpg,164,262,73,174,8
0008_00000098.jpg,108,255,58,223,8
0008_00000153.jpg,190,286,76,202,8
0008_00000130.jpg,80,168,2,58,8
0008_00000145.jpg,24,150,18,147,8
0008_00000112.jpg,53,271,17,265,8
0008_00000097.jpg,139,255,9,132,8
0008_00000139.jpg,58,196,22,152,8
0008_00000128.jpg,113,184,6,41,8
0008_00000110.jpg,112,226,45,133,8
0008_00000093.jpg,113,184,93,188,8
0008_00000154.jpg,160,259,75,233,8
0008_00000142.jpg,195,277,17,100,8
0008_00000169.jpg,30,139,68,133,8
0008_00000122.jpg,128,254,36,174,8
0008_00000133.jpg,8,83,54,120,8
0008_00000147.jpg,187,283,5,89,8
0008_00000105.jpg,36,137,42,176,8
