frame,xmin,xmax,ymin,ymax,class_id
0009_00000025.jpg,8,69,99,223,9
0009_00000088.jpg,10,57,77,159,9
0009_00000081.jpg,13,61,73,154,9
0009_00000035.jpg,21,83,99,204,9
0009_00000041.jpg,42,104,104,208,9
0009_00000045.jpg,50,103,100,192,9
0009_00000085.jpg,14,60,66,143,9
0009_00000009.jpg,17,73,119,235,9
0009_00000018.jpg,6,68,101,226,9
0009_00000032.jpg,12,73,95,225,9
0009_00000005.jpg,16,72,97,214,9
0009_00000065.jpg,14,65,125,214,9
0009_00000087.jpg,12,57,69,147,9
0009_00000060.jpg,22,75,108,200,9
0009_00000016.jpg,10,72,105,230,9
0009_00000022.jpg,6,68,95,219,9
0009_00000049.jpg,40,92,103,195,9
0009_00000008.jpg,16,72,116,233,9
0009_00000077.jpg,14,65,91,172,9
0009_00000036.jpg,25,87,101,207,9
0009_00000042.jpg,46,99,105,198,9
0009_00000033.jpg,17,79,93,223,9
0009_00000075.jpg,13,64,100,182,9
0009_00000048.jpg,44,96,103,195,9
0009_00000050.jpg,38,91,103,195,9
0009_00000072.jpg,14,65,109,191,9
0009_00000043.jpg,49,101,105,198,9
0009_00000070.jpg,14,65,119,200,9
0009_00000073.jpg,12,62,108,190,9
0009_00000074.jpg,14,65,104,186,9
0009_00000011.jpg,13,75,116,233,9
0009_00000056.jpg,28,80,103,195,9
0009_00000076.jpg,14,65,97,179,9
0009_00000059.jpg,21,73,108,200,9
0009_00000017.jpg,8,69,104,229,9
0009_00000004.jpg,10,66,96,212,9
0009_00000026.jpg,5,66,97,227,9
0009_00000028.jpg,6,68,91,220,9
0009_00000061.jpg,18,70,109,202,9
0009_00000046.jpg,48,100,100,192,9
0009_00000068.jpg,16,66,125,207,9
0009_00000078.jpg,12,62,88,170,9
0009_00000086.jpg,16,61,70,148,9
0009_00000058.jpg,25,77,107,199,9
0009_00000019.jpg,6,68,99,223,9
0009_00000084.jpg,17,65,66,147,9
0009_00000015.jpg,12,73,108,233,9
0009_00000079.jpg,12,62,83,164,9
0009_00000020.jpg,6,68,97,222,9
0009_00000083.jpg,17,65,68,148,9
0009_00000067.jpg,13,64,131,219,9
0009_00000007.jpg,14,70,111,227,9
0009_00000038.jpg,34,96,100,204,9
0009_00000010.jpg,14,70,119,235,9
0009_00000012.jpg,13,75,113,230,9
0009_00000069.jpg,14,65,124,206,9
0009_00000000.jpg,2,58,96,207,9
0009_00000027.jpg,6,68,93,223,9
0009_00000021.jpg,6,68,92,216,9
0009_00000034.jpg,18,80,92,212,9
0009_00000052.jpg,37,89,104,196,9
0009_00000064.jpg,14,65,123,211,9
0009_00000125.jpg,135,245,33,113,9
0009_00000094.jpg,70,257,14,238,9
0009_00000104.jpg,10,243,14,200,9
0009_00000117.jpg,33,155,6,133,9
0009_00000156.jpg,113,215,38,156,9
0009_00000108.jpg,73,234,24,194,9
0009_00000131.jpg,96,162,84,151,9
0009_00000092.jpg,70,140,20,92,9
0009_00000124.jpg,80,179,87,211,9
0009_00000138.jpg,113,241,5,100,9
0009_00000163.jpg,25,124,10,119,9
0009_00000168.jpg,54,115,40,107,9
0009_00000129.jpg,132,210,44,132,9
0009_00000151.jpg,96,204,66,187,9
0009_00000179.jpg,174,226,64,127,9
0009_00000118.jpg,54,190,6,194,9
0009_00000100.jpg,107,210,124,233,9
0009_00000149.jpg,54,166,17,174,9
0009_00000166.jpg,135,212,53,163,9
0009_00000122.jpg,30,219,4,192,9
0009_00000130.jpg,119,235,28,131,9
0009_00000146.jpg,20,143,25,156,9
0009_00000093.jpg,101,196,72,188,9
0009_00000177.jpg,21,188,10,145,9
0009_00000176.jpg,92,190,34,105,9
0009_00000154.jpg,32,195,9,170,9
0009_00000119.jpg,88,212,13,150,9
0009_00000158.jpg,163,216,88,171,9
0009_00000105.jpg,216,266,133,194,9
0009_00000090.jpg,119,261,29,155,9
0009_00000165.jpg,160,275,33,191,9
0009_00000135.jpg,60,190,18,155,9
0009_00000145.jpg,117,241,44,175,9
0009_00000171.jpg,22,194,22,115,9
0009_00000091.jpg,95,222,76,257,9
0009_00000112.jpg,128,176,77,135,9
0009_00000178.jpg,68,207,9,111,9
0009_00000136.jpg,52,166,5,103,9
0009_00000139.jpg,95,250,17,109,9
0009_00000153.jpg,65,226,53,223,9
0009_00000134.jpg,45,207,12,234,9
0009_00000128.jpg,79,198,79,164,9
0009_00000155.jpg,48,113,83,163,9
0009_00000141.jpg,97,234,36,133,9
0009_00000137.jpg,89,222,13,103,9
0009_00000114.jpg,124,196,73,140,9
0009_00000170.jpg,172,235,80,172,9
0009_00000116.jpg,148,259,37,128,9
0009_00000103.jpg,56,127,42,117,9
0009_00000102.jpg,57,151,13,93,9
0009_00000143.jpg,97,198,89,208,9
0009_00000098.jpg,42,241,28,257,9
0009_00000099.jpg,123,242,13,141,9
0009_00000115.jpg,112,199,45,141,9
0009_00000140.jpg,54,204,28,207,9
0009_00000120.jpg,107,230,13,159,9
0009_00000161.jpg,100,187,79,204,9
0009_00000169.jpg,137,245,14,103,9
0009_00000101.jpg,133,242,49,164,9
0009_00000150.jpg,17,196,30,259,9
0009_00000127.jpg,100,188,57,136,9
0009_00000126.jpg,123,186,14,89,9
